board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,21,5,2,0,0,2,4.2,0,22,2,0,0,1,51.5
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,21,6,4,0,0,2,2.52,0,6,2,0,0,2,11.09
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,22,1,1,0,0,0,0,0,12,3,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,22,3,4,3,0,3,5.09,0,23,2,0,0,5,322.53
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,22,4,0,0,0,0,0,0,25,2,0,0,4,135.32
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,22,5,1,0,0,1,1.55,0,21,2,0,0,0,38.65
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,22,6,2,0,0,1,2.52,0,5,2,0,0,0,117.85
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,23,1,1,0,0,0,0,0,12,3,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,23,3,1,0,0,0,0,0,29,2,0,0,1,22.39
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,23,4,37,37,0,28,28.82,0,37,2,0,0,7,141.69
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,23,5,24,24,0,17,21.41,0,25,2,0,0,2,96.29
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,23,6,1,0,0,1,0,0,3,2,0,0,0,4.08
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,24,2,0,0,0,0,0,0,6,4,0,0,0,10.59
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,24,3,12,10,0,9,17.49,0,17,2,0,0,1,70.82
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,24,4,14,0,0,6,3.38,19.28,24,2,0,0,8,153.32
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,24,5,5,0,0,2,1.12,0,14,2,0,0,2,76.35
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,25,1,1,0,0,0,0,0,5,3,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,25,2,1,0,0,0,0,0,5,4,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,25,3,5,0,0,2,2.5,0,10,3,0,0,2,62.82
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,25,4,15,0,0,4,7.88,0,13,2,0,0,3,67.96
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,25,5,5,0,0,1,0,0,9,2,0,0,2,29.9
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,26,3,2,0,0,0,0,0,6,3,0,0,1,22.67
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,26,4,6,0,0,4,2.25,0,7,2,0,0,0,18.8
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,26,5,2,0,0,0,0,0,5,2,0,0,0,36.83
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,0,0,3,0,0,0,0,0,6,2,0,0,0,24.13
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,0,1,4,0,0,0,0,0,10,2,0,0,0,33.25
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,0,2,3,0,0,1,1.9,0,11,2,0,0,0,21.53
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,0,3,3,0,0,0,0,0,13,2,0,0,0,33.53
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,0,4,8,6,0,5,15.12,0,14,2,0,0,0,18.15
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,0,5,9,0,0,4,3.39,0,14,2,0,0,3,91.92
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,0,6,1,0,0,0,0,0,2,2,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,1,0,6,0,0,0,0,0,10,2,0,0,0,50.32
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,1,1,7,0,0,0,0,0,14,2,0,0,0,67.63
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,1,2,5,0,0,1,1.9,0,17,2,0,0,1,55.2
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,1,3,5,0,0,0,0,0,17,2,0,0,1,109.69
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,1,4,6,0,0,3,10.6,0,18,2,0,0,0,33.07
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,1,5,7,0,0,6,3.65,0,18,2,0,0,1,50.0
