board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,1,6,3,0,0,0,0,0,8,2,0,0,0,40.17
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,1,7,3,0,0,0,0,0,2,2,0,0,0,2.82
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,2,0,7,0,0,2,5.45,0,26,2,0,0,4,85.09
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,2,1,9,0,0,5,5.38,0,33,2,0,0,2,67.53
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,2,2,2,0,0,0,0,0,34,2,0,0,0,67.34
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,2,4,15,7,0,9,16.95,0,36,2,0,0,3,220.03
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,2,5,16,5,0,8,12.72,0,26,2,0,0,4,170.89
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,2,6,1,0,0,1,1.12,0,10,2,0,0,0,15.88
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,2,7,5,0,0,1,1.39,0,5,2,0,0,1,34.07
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,3,0,15,0,0,0,0,0,25,2,0,0,10,185.61
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,3,1,15,0,0,0,0,0,32,2,0,0,11,345.61
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,3,2,3,0,0,0,0,0,34,2,0,0,1,108.16
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,3,3,0,0,0,0,0,0,30,2,0,0,0,213.63
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,3,4,22,0,0,4,8.67,0,36,2,0,0,3,87.05
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,3,5,10,0,0,3,3.64,0,25,2,0,0,7,104.78
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,3,6,8,0,0,0,0,0,14,2,0,0,0,73.49
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,3,7,4,0,0,1,1.12,0,6,2,0,0,1,22.7
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,4,0,13,0,0,0,0,0,20,2,0,0,6,166.85
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,4,1,8,0,0,0,0,0,26,2,0,0,4,166.32
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,4,2,2,0,0,0,0,0,27,2,0,0,3,77.49
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,4,3,0,0,0,0,0,0,23,2,0,0,1,65.38
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,4,4,8,0,0,2,1.12,0,26,2,0,0,2,116.12
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,4,5,3,0,0,0,0,0,19,2,0,0,1,20.71
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,4,6,2,0,0,0,0,0,10,2,0,0,1,12.74
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,4,7,2,0,0,0,1.98,0,4,2,0,0,0,43.72
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,5,0,5,0,0,0,0,0,18,2,0,0,4,103.81
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,5,1,13,13,0,7,12.8,0,27,2,0,0,4,144.86
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,5,2,17,3,0,4,6.37,0,37,2,1,0,3,189.98
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,5,3,17,0,0,4,6.43,0,28,2,0,0,5,74.17
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,5,4,7,4,0,4,8.25,0,28,2,0,0,2,91.58
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,5,5,15,0,0,3,2.25,0,22,2,0,0,4,122.98
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,5,6,4,0,0,0,1.75,0,8,2,0,0,0,40.72
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,5,7,1,0,0,1,1.75,0,4,2,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,6,0,4,0,0,0,0,0,17,2,0,0,0,65.16
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,6,1,18,18,0,9,7.36,1.99,28,2,0,0,5,79.73
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,6,2,27,4,0,5,9.83,0,44,2,0,0,9,185.57
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,6,3,18,0,0,3,4.5,0,35,2,0,0,9,139.73
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,6,4,25,4,0,6,13.68,0,38,2,0,0,11,139.43
